month,events,wr,start_eq,end_eq,profit,return_pct,maxdd_pct,pf,reverse_events
2021-01,97,0.31958762886597936,1000.0,1809.8796999999997,809.8796999999997,80.98796999999998,3.092270081366537,5.014058329065075,17
2021-02,84,0.30952380952380953,1809.8797,2894.1676531594994,1084.2879531594995,59.90939360000003,4.592047455183065,3.599554354376589,13
2021-03,94,0.3617021276595745,2894.1676531594994,4962.865595238145,2068.6979420786456,71.47816540000001,1.91626157400737,3.673841766796096,13
2021-04,82,0.2682926829268293,4962.865595238145,6481.350901465738,1518.4853062275934,30.59694599999998,10.713586550939674,2.0787388216783587,18
2021-05,78,0.28205128205128205,6481.350901465738,8369.479976074424,1888.129074608686,29.131721200000005,9.434135265190042,2.04737388761749,11
2021-06,102,0.35294117647058826,8369.479976074424,12487.35923507349,4117.879258999066,49.20113640000001,7.342217720781978,2.4246193956593713,16
2021-07,170,0.27058823529411763,12487.35923507349,16344.113550999251,3856.7543159257602,30.885267599999988,10.030718720738925,1.6279724273918796,22
2021-08,104,0.28846153846153844,16344.113550999253,18553.94949683104,2209.8359458317864,13.520683999999994,10.61961994727104,1.3197656807521805,18
2021-09,105,0.45714285714285713,18553.94949683104,36726.89894717421,18172.94945034317,97.9465286,2.3496696543747913,5.017894931248571,12
2021-10,126,0.2698412698412698,36726.89894717421,41699.28261890197,4972.383671727759,13.538806200000009,11.620528260154767,1.2896819797076704,28
2021-11,128,0.375,41699.28261890197,65010.79886784526,23311.51624894329,55.903878399999996,3.8011641015783226,2.9025719327175237,23
2021-12,139,0.3381294964028777,65010.79886784525,99755.75752233344,34744.95865448819,53.44490340000001,3.548135140158759,2.2619597054793954,25
2022-01,115,0.34782608695652173,99755.75752233344,158001.38903731457,58245.63151498113,58.388240399999994,6.114171033787756,2.4558320627185872,17
2022-02,114,0.38596491228070173,158001.38903731457,287757.4546775706,129756.06564025604,82.12337019999998,3.126018940134611,4.189644485210214,15
2022-03,169,0.3431952662721893,287757.4546775706,502630.22388763377,214872.76921006315,74.67148659999998,6.549693916232726,2.488790066636335,28
2022-04,161,0.36645962732919257,502630.22388763377,840232.7640638206,337602.5401761868,67.16717859999999,4.197839553922698,2.784796843987372,30
2022-05,109,0.3486238532110092,840232.7640638207,1263861.329132311,423628.56506849034,50.41800119999999,7.686233718513032,2.4133130905535944,18
2022-06,110,0.4090909090909091,1263861.329132311,1909167.7465268383,645306.4173945272,51.05832440000002,5.50687908948398,2.6559902515861276,14
2022-07,158,0.3291139240506329,1909167.7465268385,3409960.697554428,1500792.9510275896,78.60980019999997,7.772979888146608,2.6753446629203723,28
2022-08,187,0.33689839572192515,3409960.697554428,5881415.664576342,2471454.967021914,72.47752059999999,4.657086775375417,2.6932821805690055,36
2022-09,128,0.390625,5881415.664576342,8323570.323972417,2442154.6593960747,41.523245399999986,6.008741229808683,2.464695563928516,17
