year,return_pct,maxdd_pct,trades,pf,win_rate,reverse_events
2021,563.17747785,11.598080111421691,1309,2.738601513471572,32.391138273491215,216
2022,648.4141893999999,8.392844637937037,1642,2.733135529813878,34.40925700365408,276
2023,539.5450339500001,7.7866898436603025,1659,2.5496352979265353,32.730560578661844,297
2024,468.5051814,7.8219356872111385,1724,2.2975817520632957,32.01856148491879,309
2025,429.27320775,6.7948998485561765,1764,2.1846767803157117,31.462585034013607,317
2026,136.44702385000002,6.581417293100916,732,1.8741193648153434,29.78142076502732,142
