month,events,wr,start_eq,end_eq,profit,return_pct,maxdd_pct,pf,reverse_events
2022-06,110,0.39090909090909093,758845.0669504607,1123297.7332686076,364452.666318147,48.027282799999995,5.321103209145811,2.542510057586832,14
2022-07,158,0.3227848101265823,1123297.7332686076,1966642.6021779021,843344.8689092945,75.07759020000002,9.08315562640243,2.5975330871680233,28
2022-08,187,0.32620320855614976,1966642.6021779024,3404315.6012026686,1437672.9990247663,73.10291139999998,4.603869104452777,2.697100890454497,36
2022-09,128,0.3828125,3404315.6012026686,4622364.703472551,1218049.1022698823,35.77955880000001,5.8050194836150055,2.2612861580266226,17
2022-10,126,0.21428571428571427,4622364.703472551,4500655.5758714145,-121709.12760113645,-2.6330489999999873,6.787855733449079,0.9166519968891934,28
2022-11,130,0.3230769230769231,4500655.5758714145,6908002.136523701,2407346.5606522867,53.4887978,9.053193099465357,2.778040940843005,25
2022-12,135,0.34814814814814815,6908002.136523701,10151926.493956516,3243924.3574328143,46.958936800000004,2.3545213014488255,2.9072236374237694,20
2023-01,169,0.28402366863905326,10151926.493956516,15698425.52398917,5546499.030032655,54.634940799999974,5.956740296426324,2.2811823628016823,28
2023-02,152,0.3223684210526316,15698425.52398917,18330528.50701425,2632102.9830250777,16.766668600000003,9.43991953357948,1.4685860751251643,25
2023-03,172,0.313953488372093,18330528.50701425,27907257.76730775,9576729.260293502,52.244698,4.831355420324307,2.3620236729711936,33
2023-04,149,0.3288590604026846,27907257.76730775,41857862.0623648,13950604.29505705,49.989161999999986,5.134868553693144,2.4851993496862876,30
2023-05,115,0.3565217391304348,41857862.0623648,57356941.667108566,15499079.604743764,37.027881600000015,4.5227524805929145,2.4358316827627315,22
2023-06,124,0.3064516129032258,57356941.667108566,68742686.56536897,11385744.8982604,19.8506834,5.683656493489341,1.5866779326231064,26
2023-07,145,0.3310344827586207,68742686.56536897,118434253.61418709,49691567.04881813,72.2863326,3.6840955964849735,3.30342300415924,21
2023-08,117,0.3076923076923077,118434253.61418709,169982729.1013025,51548475.48711541,43.52497179999999,5.69796679724766,2.5559939542812264,23
2023-09,118,0.2542372881355932,169982729.1013025,190211767.873202,20229038.77189949,11.900643600000006,4.7082071137015795,1.4478594106397082,23
2023-10,161,0.32919254658385094,190211767.873202,319354754.6111145,129142986.7379125,67.89432020000001,5.145253445149175,2.7240188444370648,24
2023-11,101,0.36633663366336633,319354754.6111145,414370733.9058302,95015979.2947157,29.752486199999993,4.393008027180471,2.232085848576522,19
2023-12,136,0.4117647058823529,414370733.90583026,886484653.6237631,472113919.7179328,113.93515059999997,3.170340648670816,4.331157159521324,23
2024-01,134,0.3208955223880597,886484653.6237631,1382842352.0000603,496357698.37629724,55.991685400000016,2.8784654153902816,2.8636246646292185,21
2024-02,160,0.2875,1382842352.0000603,1579536476.3689356,196694124.36887527,14.2239008,5.372176634051798,1.412212370465909,23
2024-03,149,0.30201342281879195,1579536476.3689356,2462456112.3254805,882919635.9565449,55.89738819999999,7.400581187925774,2.2419403956024047,23
2024-04,136,0.29411764705882354,2462456112.3254805,2812543246.6442704,350087134.31878996,14.21698979999999,9.335891167556488,1.3741033886307674,28
2024-05,140,0.2571428571428571,2812543246.6442704,3121362075.775116,308818829.13084555,10.9800562,11.381418482815652,1.2966697702632946,29
2024-06,145,0.3310344827586207,3121362075.775116,4314226488.696447,1192864412.9213314,38.216149999999985,7.828448278117572,2.228760730988098,28
2024-07,132,0.3333333333333333,4314226488.696447,7194684612.184944,2880458123.488497,66.76650220000002,2.770727491793067,3.479624481772372,25
2024-08,143,0.3916083916083916,7194684612.184944,11464220387.563107,4269535775.3781624,59.34291780000003,2.9181137999999964,3.008203823302129,21
2024-09,154,0.2922077922077922,11464220387.563107,14165971928.707066,2701751541.143959,23.566814400000013,6.674894302922807,1.6218953647464702,36
2024-10,131,0.2900763358778626,14165971928.707066,18522058189.33762,4356086260.630554,30.7503522,4.4359571964158055,2.036025261800247,24
2024-11,158,0.3291139240506329,18522058189.33762,28138302797.343918,9616244608.006298,51.9177972,4.064050325116779,2.309088136948451,27
2024-12,142,0.323943661971831,28138302797.343918,41140051540.679405,13001748743.335487,46.206584799999995,3.2525863854179016,2.3492797417704097,24
2025-01,138,0.3695652173913043,41140051540.679405,58348376089.12527,17208324548.44586,41.82864120000001,3.1799935504027133,2.1806829700862846,29
2025-02,138,0.2753623188405797,58348376089.125275,72445561275.004,14097185185.878723,24.160372799999983,9.212900264859751,1.6021089857667514,23
2025-03,133,0.3308270676691729,72445561275.004,105451525572.2974,33005964297.293396,45.55967780000001,4.684406788213714,2.450677627583748,21
2025-04,165,0.3515151515151515,105451525572.2974,179416737150.87433,73965211578.57693,70.14143339999998,2.837794877385698,2.923788427114805,32
2025-05,152,0.32894736842105265,179416737150.87433,274075276300.1621,94658539149.28778,52.75903499999999,4.554283363307774,2.6967992333002995,24
2025-06,127,0.2677165354330709,274075276300.16208,344400458646.92957,70325182346.76749,25.6590756,5.561062228355959,1.805913912604251,25
2025-07,175,0.3314285714285714,344400458646.92957,448767295359.72455,104366836712.79498,30.303919200000017,7.139844227779248,1.7659168789523785,38
2025-08,151,0.2847682119205298,448767295359.7246,537015679574.02673,88248384214.30212,19.664620200000016,5.736488614894692,1.4994297501802873,23
2025-09,156,0.34615384615384615,537015679574.02673,813626848604.8817,276611169030.855,51.50895579999999,4.5338036301897695,2.6390630089658718,27
2025-10,140,0.24285714285714285,813626848604.8817,871784934797.2474,58158086192.36572,7.148004799999996,9.557047832379615,1.186490579325656,22
2025-11,130,0.2923076923076923,871784934797.2474,1246106824005.073,374321889207.82556,42.93741200000001,6.735551137208009,2.6851575384061492,19
2025-12,159,0.24528301886792453,1246106824005.073,1487876587132.5789,241769763127.50586,19.402009400000008,6.032379111832995,1.5069638990926286,34
2026-01,108,0.28703703703703703,1487876587132.5789,1744628362117.7207,256751774985.14185,17.256254799999994,3.692300735106066,1.627438909128772,23
2026-02,143,0.32167832167832167,1744628362117.7207,2182810310195.3054,438181948077.5847,25.116062399999993,7.7153382977939415,1.6254362965131233,27
2026-03,148,0.2702702702702703,2182810310195.3052,2773489969219.8047,590679659024.4995,27.060512599999996,8.035913879733519,1.7118215858516324,30
2026-04,127,0.2677165354330709,2773489969219.8047,2873981559472.529,100491590252.72412,3.6232902000000067,6.624284803186632,1.1516851527995617,29
2026-05,124,0.33064516129032256,2873981559472.529,3646739888165.598,772758328693.0693,26.888075399999998,8.10792641704551,1.9677757981604862,22
2026-06,82,0.2926829268292683,3646739888165.598,4547245305003.641,900505416838.0425,24.693436999999996,3.468727188811571,2.446407477470405,11
