month,events,wr,start_eq,end_eq,profit,return_pct,maxdd_pct,pf,reverse_events
2021-01,97,0.31958762886597936,1000.0,1766.8372319999999,766.8372319999999,76.68372319999999,2.729587374710529,5.0343481656928395,17
2021-02,84,0.2976190476190476,1766.837232,2767.4543984742427,1000.6171664742426,56.63323980000001,3.7973030171291486,3.652855559285123,13
2021-03,94,0.3617021276595745,2767.4543984742427,4543.5557323937155,1776.1013339194728,64.17816080000003,1.7608010879034803,3.506459308872739,13
2021-04,82,0.25609756097560976,4543.5557323937155,5859.384997824874,1315.829265431158,28.960341700000015,12.477315925979106,2.0798073190094732,18
2021-05,78,0.28205128205128205,5859.384997824874,7415.113560556029,1555.7285627311558,26.551055499999986,9.139602957177624,2.0287936064975947,11
2021-06,102,0.3235294117647059,7415.1135605560285,10673.989545833127,3258.875985277098,43.94910419999998,7.618751230447665,2.345035980644773,16
2021-07,170,0.24705882352941178,10673.989545833127,14118.04942744903,3444.0598816159036,32.26591019999998,10.06041395058691,1.6851280852388681,22
2021-08,104,0.25961538461538464,14118.04942744903,15276.98506922568,1158.9356417766503,8.208893500000002,13.595909243809343,1.2025232483989956,18
2021-09,105,0.4380952380952381,15276.985069225682,27594.98134985083,12317.996280625148,80.6310684,2.2777812306483063,4.378851940745268,12
2021-10,126,0.2619047619047619,27594.98134985083,29980.63746841814,2385.656118567309,8.645253600000014,10.226100236104536,1.1979513676263736,28
2021-11,128,0.3671875,29980.637468418136,43496.5084519304,13515.870983512265,45.082,3.7793659541277336,2.596284660023802,23
2021-12,139,0.33093525179856115,43496.50845193041,65305.04566336487,21808.537211434465,50.138592700000004,3.720753440326279,2.2482308637856376,25
2022-01,115,0.34782608695652173,65305.04566336487,106687.3517372394,41382.306073874526,63.36770100000002,5.344729598120961,2.6973171879943543,17
2022-02,114,0.38596491228070173,106687.3517372394,186655.28266123208,79967.93092399268,74.9553997,3.6773925544787636,4.108842958445205,15
2022-03,169,0.3431952662721893,186655.28266123208,312867.8292924701,126212.54663123804,67.61798800000003,5.08127180987955,2.457851416312669,28
2022-04,161,0.36024844720496896,312867.8292924701,503576.8958284167,190709.06653594656,60.955153799999984,4.120485044322463,2.7450241800967827,30
2022-05,109,0.3302752293577982,503576.8958284167,694872.8246846397,191295.928856223,37.9874316,6.683061650476284,2.130786954987204,18
2022-06,110,0.39090909090909093,694872.8246846397,1011882.2326387716,317009.40795413195,45.6212125,5.3395587697872156,2.5488978765809382,14
2022-07,158,0.3227848101265823,1011882.2326387715,1652385.2079176637,640502.9752788922,63.29817390000001,8.202146225999321,2.449990016542184,28
2022-08,187,0.32620320855614976,1652385.2079176637,2867555.192140276,1215169.9842226123,73.54035719999999,4.276066911642686,2.8612218200325494,36
2022-09,128,0.3828125,2867555.192140276,3903519.563376895,1035964.3712366191,36.12709440000002,5.720305040646685,2.3657646915882706,17
2022-10,126,0.21428571428571427,3903519.563376895,3839540.3429509676,-63979.220425927546,-1.6390137000000027,6.332117197567026,0.9435715033571284,28
2022-11,130,0.3230769230769231,3839540.3429509676,5864806.930505039,2025266.5875540716,52.74763139999998,8.223779970250877,2.926317089529419,25
2022-12,135,0.34814814814814815,5864806.930505039,8415218.39513753,2550411.4646324906,43.48670800000003,2.3677315326298842,2.8356281639466405,20
2023-01,169,0.28402366863905326,8415218.39513753,12764347.422850933,4349129.027713403,51.6817131,5.499064996880031,2.2866044790275986,28
2023-02,152,0.3223684210526316,12764347.422850933,15069582.504352786,2305235.0815018527,18.05995250000001,8.54141888204897,1.5475355650448497,25
2023-03,172,0.313953488372093,15069582.504352786,22903346.497510962,7833763.993158177,51.98394839999998,4.299788356398035,2.4646472572744047,33
2023-04,149,0.3288590604026846,22903346.497510962,32692919.791243047,9789573.293732084,42.742982099999985,4.402748085111552,2.378626732767582,30
2023-05,115,0.3565217391304348,32692919.791243047,43712046.666089855,11019126.874846809,33.70493350000001,4.503791428182242,2.399067733807323,22
2023-06,124,0.3064516129032258,43712046.666089855,51984142.83372308,8272096.167633228,18.92406510000002,5.306396446435523,1.6213372240826014,26
2023-07,145,0.3310344827586207,51984142.83372308,89005381.93353766,37021239.09981458,71.21640770000003,3.5768356798189647,3.435139369419867,21
2023-08,117,0.3076923076923077,89005381.93353766,128161012.45489264,39155630.52135497,43.99243020000001,5.445006158266066,2.7344110421008185,23
2023-09,118,0.2542372881355932,128161012.45489262,142342640.58002198,14181628.125129357,11.065477600000007,4.217725598601327,1.4558285204031673,23
