year,return_pct,maxdd_pct,trades,pf,win_rate,reverse_events
2021,514.8837355000001,12.881618971958922,1309,2.587656153915176,31.092436974789916,216
2022,608.6277826,7.886231516530273,1642,2.6266465875023663,33.86114494518879,276
2023,532.7037291,8.092168556283703,1659,2.5298152494264707,32.48945147679325,297
2024,440.40538814999996,8.544452631553765,1724,2.227707960968728,31.264501160092806,309
2025,388.3343533500001,8.454256050595408,1764,2.078488398895325,30.66893424036281,317
2026,114.9036635,6.706792743087833,732,1.7337754780489685,29.508196721311474,142
